省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L)
河北省,海河流域,涧河口,07-21 11:00,Ⅳ类,28.8,7.37,4.83,590.2,44.5,3.99,0.024,0.093,3.28,--,--
河北省,海河流域,丰北闸,07-21 11:00,Ⅲ类,28.6,7.45,7.61,821.2,15.8,5.07,0.008,0.165,5.00,--,--
河北省,海河流域,滦县大桥,07-21 11:00,Ⅲ类,19.7,7.87,8.67,502.7,89.8,4.05,0.054,0.085,5.43,--,--
河北省,海河流域,新开河口,07-21 11:00,Ⅱ类,32.0,6.96,7.38,45136.0,3.4,1.94,0.065,0.037,1.14,--,--
河北省,海河流域,曲周,07-21 11:00,Ⅲ类,30.9,7.56,5.86,917.6,13.0,4.27,0.547,0.071,2.50,--,--
河北省,海河流域,艾辛庄,07-21 11:00,Ⅳ类,29.7,7.99,5.93,1332.1,27.7,5.32,0.237,0.246,7.10,--,--
河北省,海河流域,后西吴桥,07-21 11:00,Ⅳ类,27.6,7.51,3.00,729.9,201.2,5.48,0.734,0.291,6.44,--,--
河北省,海河流域,北河店,07-21 10:00,Ⅱ类,27.5,8.10,8.56,490.6,18.1,1.64,--,0.024,3.61,--,--
河北省,海河流域,白合,07-21 11:00,Ⅱ类,25.0,8.17,8.48,540.3,65.2,1.87,0.013,0.047,4.32,--,--
河北省,海河流域,杜里村,07-21 11:00,Ⅴ类,21.7,8.37,7.49,352.4,4109.9,11.41,--,--,--,--,--
河北省,海河流域,温泉屯,07-21 11:00,劣Ⅵ类,22.8,8.15,6.38,1016.9,1328.1,7.63,0.005,0.458,15.10,--,--
河北省,海河流域,八号桥,07-21 10:00,Ⅳ类,23.1,8.12,9.72,1008.0,1051.4,7.93,0.892,0.273,4.59,--,--
河北省,海河流域,四道甸,07-21 11:00,Ⅴ类,22.0,8.39,9.13,414.8,423.3,10.50,--,0.300,12.19,--,--
河北省,海河流域,何老营,07-21 11:00,Ⅳ类,27.4,8.14,6.21,3061.7,19.0,6.79,--,0.205,0.94,--,--
河北省,海河流域,大口河口,07-21 11:00,Ⅲ类,28.8,7.96,5.26,10992.0,86.8,5.42,0.709,0.110,2.81,--,--
河北省,海河流域,四埝村桥,07-21 10:00,劣Ⅵ类,28.9,8.36,1.96,3906.2,38.3,6.37,0.168,0.226,1.28,--,--
河北省,海河流域,大王务,07-21 10:00,Ⅳ类,28.7,7.57,3.34,896.1,4.4,7.83,0.046,0.108,0.97,--,--
河北省,海河流域,吴村,07-21 10:00,Ⅱ类,26.3,7.71,6.56,521.2,24.5,3.80,0.055,0.080,4.67,--,--
河北省,海河流域,台头,07-21 11:00,Ⅱ类,30.4,7.82,6.04,775.4,20.5,3.12,0.052,0.040,0.40,--,--
河北省,海河流域,三小营,07-21 11:00,Ⅳ类,30.7,8.05,16.39,690.9,17.7,4.43,0.558,0.207,3.24,--,--
河北省,海河流域,小范桥,07-21 10:00,Ⅲ类,30.4,8.15,6.20,836.1,1.7,4.57,0.008,0.072,0.55,--,--
河北省,海河流域,衡水湖大湖心,07-21 10:00,Ⅲ类,30.1,8.38,7.31,1593.3,36.7,4.97,0.060,0.028,0.62,0.023,15360360
河北省,海河流域,南张村,07-21 11:00,Ⅲ类,31.3,7.91,5.68,343.1,3.8,2.29,0.067,0.012,0.75,--,--
河北省,海河流域,安州,07-21 10:00,劣Ⅵ类,30.0,7.36,1.96,916.2,165.1,3.86,--,0.124,4.26,--,--
河北省,海河流域,南刘庄,07-21 03:00,Ⅳ类,29.5,7.52,4.44,681.9,6.1,4.62,0.014,0.028,0.70,0.014,1661962
河北省,海河流域,烧车淀,07-21 11:00,Ⅱ类,29.9,7.86,8.73,544.0,4.6,2.12,--,--,2.77,0.002,2487778
河北省,海河流域,圈头,07-21 11:00,Ⅱ类,30.1,7.95,7.15,670.8,1.8,--,--,--,1.03,0.002,3238387
河北省,海河流域,采蒲台,07-21 11:00,Ⅱ类,29.4,7.71,7.47,694.1,0.1,--,--,--,--,0.002,411865
河北省,海河流域,光淀张庄,07-21 11:00,Ⅲ类,30.4,7.78,5.78,555.6,6.2,--,--,0.019,--,0.002,2869830
山西省,黄河流域,韩武村,07-21 11:00,劣Ⅵ类,27.5,7.87,7.79,1161.5,18.6,--,2.954,0.321,9.01,--,--
山西省,黄河流域,上兰,07-21 11:00,Ⅰ类,21.4,8.35,8.74,614.6,3.3,1.46,0.130,--,2.18,--,--
山西省,黄河流域,汾河水库出口,07-21 11:00,Ⅰ类,25.8,8.35,9.83,732.8,3.9,--,0.013,--,--,0.011,300055
山西省,海河流域,堡子湾,07-21 11:00,Ⅴ类,22.2,8.26,8.18,761.2,--,11.69,0.001,0.185,3.43,--,--
山西省,海河流域,册田水库出口,07-21 11:00,Ⅱ类,24.6,8.37,7.60,1158.2,10.6,3.99,0.260,0.082,1.01,--,--
山西省,海河流域,古家坡,07-21 11:00,Ⅳ类,25.8,8.69,10.24,768.5,91.2,6.97,0.011,0.138,1.76,--,--
山西省,海河流域,白羊墅,07-21 11:00,Ⅳ类,27.3,8.03,8.90,2019.5,9.0,4.05,1.134,0.214,11.31,--,--
山西省,海河流域,王家庄,07-21 10:00,Ⅱ类,26.2,8.25,8.45,652.3,45.9,2.64,0.009,0.050,3.34,--,--
山西省,海河流域,司徒桥,07-21 11:00,Ⅲ类,27.4,7.70,5.24,483.4,25.5,3.65,0.020,0.050,1.81,--,--
山西省,海河流域,关河水库出口,07-21 11:00,Ⅳ类,23.8,7.66,3.33,665.5,7.7,3.27,0.248,0.030,1.08,--,--
山西省,海河流域,北寨,07-21 11:00,Ⅳ类,26.3,7.59,4.81,670.3,48.5,4.12,0.052,0.103,4.15,--,--
山西省,海河流域,后湾水库出口,07-21 10:00,Ⅲ类,25.5,8.01,5.89,494.1,9.9,--,0.025,0.020,1.70,--,--
山西省,黄河流域,龙头,07-21 11:00,Ⅱ类,24.5,8.15,7.10,551.7,70.4,3.17,0.005,0.037,3.15,--,--
山西省,黄河流域,拴驴泉,07-21 11:00,Ⅱ类,19.8,8.27,8.61,685.7,49.6,2.49,0.040,0.035,4.89,--,--
山西省,黄河流域,张峰水库出口,07-21 11:00,Ⅰ类,25.9,8.19,7.91,536.1,7.0,1.95,0.045,0.004,--,--,--
山西省,海河流域,东榆林水库出口,07-21 11:00,Ⅲ类,25.4,8.44,11.46,705.4,18.1,4.03,0.113,0.093,2.32,--,--
山西省,黄河流域,杀虎口,07-21 11:00,Ⅲ类,24.4,8.48,8.86,552.6,31.6,4.92,0.014,0.051,1.34,--,--
山西省,海河流域,王寨村,07-21 10:00,Ⅱ类,25.9,8.35,8.85,574.4,53.5,0.99,--,0.028,2.41,--,--
山西省,黄河流域,安固桥,07-21 11:00,劣Ⅵ类,25.8,7.56,1.48,1722.1,66.2,11.86,5.057,1.018,--,--,--
山西省,黄河流域,王庄桥南,07-21 11:00,Ⅳ类,27.5,8.61,13.21,1193.3,87.0,9.09,0.011,0.177,5.85,--,--
山西省,黄河流域,郝村,07-21 11:00,Ⅲ类,24.3,7.40,8.51,1366.9,24.1,3.80,0.174,0.191,7.85,--,--
山西省,黄河流域,张留庄,07-21 11:00,Ⅳ类,29.8,8.11,4.36,3669.3,236.3,6.93,0.134,0.286,11.68,--,--
山西省,黄河流域,上亳城,07-21 11:00,Ⅱ类,27.6,8.63,9.24,815.4,9.6,1.69,--,0.043,4.09,--,--
山西省,黄河流域,小韩村,07-21 11:00,Ⅴ类,26.4,7.24,2.52,1148.8,55.3,5.15,0.354,0.296,5.30,--,--
山西省,海河流域,梵王寺,07-21 11:00,Ⅱ类,21.9,7.97,7.12,1105.6,42.0,2.35,--,0.024,4.53,--,--
山西省,海河流域,代县桥,07-21 11:00,Ⅳ类,22.6,8.37,7.74,733.9,764.0,6.07,0.011,0.232,4.17,--,--
山西省,海河流域,定襄桥,07-21 11:00,Ⅳ类,28.1,8.44,6.16,799.9,606.1,5.19,0.018,0.219,6.59,--,--
山西省,海河流域,南庄,07-21 10:00,Ⅱ类,23.9,8.32,7.92,615.5,187.1,2.74,--,0.094,6.25,--,--
山西省,海河流域,坪上桥,07-21 11:00,Ⅲ类,20.1,8.26,8.60,445.6,500.8,4.21,--,0.110,7.17,--,--
山西省,黄河流域,河西村,07-21 11:00,劣Ⅵ类,21.1,8.29,7.31,553.9,4264.7,9.67,--,0.447,10.68,--,--
山西省,黄河流域,上平望,07-21 11:00,Ⅳ类,28.0,7.71,3.65,987.0,322.0,4.75,0.318,0.069,6.94,--,--
山西省,黄河流域,黑城村,07-21 11:00,Ⅲ类,25.6,8.34,7.34,768.3,746.1,4.82,--,0.093,7.10,--,--
山西省,黄河流域,曲立,07-21 11:00,Ⅲ类,20.0,7.99,6.27,557.5,156.2,3.63,0.021,0.177,4.08,--,--
山西省,黄河流域,裴家川口,07-21 11:00,Ⅰ类,22.5,8.43,9.00,576.5,69.3,1.73,0.028,--,3.05,--,--
山西省,黄河流域,碛口,07-21 11:00,Ⅳ类,26.0,8.46,6.94,922.9,354.9,7.37,0.856,--,11.02,--,--
山西省,黄河流域,裴沟,07-21 11:00,Ⅴ类,24.4,8.26,7.03,605.6,1881.2,4.50,0.016,0.327,3.53,--,--
山西省,黄河流域,三川河两河口桥,07-21 11:00,Ⅲ类,26.5,8.20,6.90,676.7,58.3,3.45,0.214,0.161,5.53,--,--
山西省,黄河流域,碧村,07-21 11:00,Ⅱ类,23.6,8.54,8.98,681.6,43.2,3.47,0.003,0.059,5.63,--,--
山西省,黄河流域,北峪口,07-21 11:00,Ⅱ类,20.6,8.02,8.92,491.3,27.2,2.24,0.091,--,2.66,--,--
山西省,黄河流域,南姚,07-21 11:00,Ⅳ类,27.0,7.70,4.29,721.3,59.1,4.38,0.405,0.159,3.55,--,--
内蒙古自治区,黄河流域,大黑河入黄口,07-21 10:00,Ⅴ类,24.3,8.61,9.56,1082.4,66.0,12.31,0.402,0.315,8.48,--,--
内蒙古自治区,黄河流域,磴口,07-21 10:00,Ⅱ类,24.8,8.34,7.97,1054.1,82.0,1.73,0.069,0.029,1.12,--,--
内蒙古自治区,松花江流域,根河口内,07-21 11:00,-1,--,--,--,--,--,--,--,--,--,--,--
内蒙古自治区,松花江流域,陶海,07-21 11:00,Ⅴ类,22.1,6.92,6.34,92.4,41.1,13.38,--,0.107,0.68,--,--
内蒙古自治区,松花江流域,嵯岗,07-21 11:00,Ⅴ类,22.5,7.34,5.41,181.0,27.5,12.83,--,0.117,0.64,--,--
内蒙古自治区,松花江流域,成吉思汗,07-21 11:00,Ⅲ类,21.2,6.96,8.28,111.2,31.3,4.27,--,0.040,1.10,--,--
内蒙古自治区,松花江流域,讷尔克气,07-21 11:00,Ⅳ类,16.6,6.95,8.72,62.9,19.5,7.22,--,0.030,0.25,--,--
内蒙古自治区,黄河流域,总排干入黄口,07-21 11:00,Ⅳ类,24.9,8.59,6.71,2873.3,46.3,6.64,0.076,0.060,1.16,--,--
内蒙古自治区,黄河流域,三盛公,07-21 10:00,Ⅲ类,27.2,8.31,7.94,886.1,633.0,4.48,0.559,0.138,--,--,--
内蒙古自治区,黄河流域,卧佛下,07-21 10:00,Ⅰ类,18.8,8.44,10.17,728.5,6.9,1.59,0.015,0.005,8.27,--,--
内蒙古自治区,松花江流域,斯力很,07-21 09:00,Ⅲ类,22.9,7.52,7.93,253.5,162.5,5.19,--,0.092,3.28,--,--
内蒙古自治区,松花江流域,察尔森水库西入口,07-21 11:00,Ⅳ类,24.4,7.92,6.96,151.6,122.0,5.53,--,0.061,1.66,0.014,3698240
辽宁省,辽河流域,蒲河沿,07-21 11:00,劣Ⅵ类,31.8,7.17,1.16,388.6,13.5,--,--,0.146,2.22,--,--
辽宁省,辽河流域,于台,07-21 11:00,Ⅴ类,24.1,7.15,3.80,826.7,7.2,10.09,1.342,0.149,9.04,--,--
辽宁省,辽河流域,巨流河大桥,07-21 11:00,Ⅳ类,23.8,7.56,5.49,390.4,421.6,8.65,--,0.269,5.59,--,--
辽宁省,辽河流域,城子坦,07-21 10:00,Ⅱ类,25.9,7.47,6.37,277.5,4.4,2.37,0.017,0.072,5.87,--,--
辽宁省,辽河流域,麦家,07-21 11:00,Ⅲ类,29.3,8.18,11.24,347.9,26.4,3.90,0.024,0.167,1.86,--,--
辽宁省,辽河流域,复州湾大桥,07-21 11:00,Ⅲ类,27.9,8.11,9.06,546.7,11.3,4.11,0.005,0.093,4.67,--,--
辽宁省,辽河流域,三台子,07-21 10:00,Ⅲ类,28.0,8.06,9.19,632.4,3.8,4.81,0.007,0.087,4.90,--,--
辽宁省,辽河流域,万泰,07-21 11:00,Ⅰ类,27.6,8.78,11.12,145.3,5.0,1.72,0.005,0.018,1.67,--,--
辽宁省,辽河流域,登化,07-21 11:00,劣Ⅵ类,29.7,9.19,29.64,541.6,24.5,8.94,0.041,0.196,4.44,--,--
辽宁省,辽河流域,口子街,07-21 10:00,Ⅱ类,24.1,8.44,9.68,289.7,8.1,1.73,0.025,0.025,4.96,--,--
辽宁省,辽河流域,关门山大桥,07-21 11:00,Ⅱ类,22.1,7.98,8.98,324.9,10.9,1.48,--,0.032,6.57,--,--
辽宁省,辽河流域,大伙房水库,07-21 11:00,Ⅳ类,22.2,7.15,8.07,205.8,65.6,3.82,0.155,0.212,3.46,--,--
辽宁省,辽河流域,北太子河入观音阁水库口,07-21 11:00,Ⅱ类,21.3,7.54,8.29,244.9,25.6,2.50,0.026,0.052,7.98,--,--
辽宁省,辽河流域,老官砬子,07-21 11:00,Ⅱ类,17.1,7.90,12.75,265.4,18.3,2.26,0.044,0.046,4.58,--,--
辽宁省,辽河流域,兴安,07-21 11:00,Ⅱ类,18.3,7.74,7.85,358.3,30.5,2.44,0.072,0.079,4.58,--,--
辽宁省,辽河流域,凤鸣电站,07-21 11:00,Ⅱ类,18.7,7.74,8.98,215.2,25.3,2.19,0.020,0.047,4.21,--,--
辽宁省,辽河流域,南太子河入库口,07-21 11:00,Ⅰ类,22.0,8.10,11.32,206.8,2.7,1.13,0.002,0.009,7.01,--,--
辽宁省,辽河流域,江桥,07-21 10:00,Ⅲ类,20.4,7.18,5.73,160.1,7.8,0.97,0.008,0.024,2.75,--,--
辽宁省,辽河流域,蒲石河大桥,07-21 11:00,Ⅱ类,22.4,7.53,11.56,154.4,11.1,1.23,0.064,0.042,4.17,--,--
辽宁省,辽河流域,王家沟,07-21 10:00,-1,--,--,--,--,--,--,--,--,--,--,--
辽宁省,辽河流域,张家堡,07-21 11:00,Ⅲ类,25.8,7.90,5.77,645.5,107.6,3.94,0.027,0.131,5.06,--,--
辽宁省,辽河流域,女儿河入河口,07-21 11:00,Ⅱ类,26.5,7.98,10.11,789.2,21.2,2.72,0.005,0.077,7.52,--,--
辽宁省,辽河流域,何家信子,07-21 11:00,Ⅱ类,24.0,8.30,11.88,467.6,7.9,2.99,0.061,0.064,2.00,--,--
辽宁省,辽河流域,西树林,07-21 10:00,Ⅲ类,24.4,7.73,6.62,584.5,27.0,2.86,0.064,0.118,4.21,--,--
辽宁省,辽河流域,高台子,07-21 10:00,Ⅴ类,18.4,7.65,2.20,858.9,49.3,3.77,0.011,0.097,5.63,--,--
辽宁省,辽河流域,茧场,07-21 10:00,Ⅰ类,25.8,7.90,8.70,240.9,7.3,1.69,0.021,0.020,5.18,--,--
辽宁省,辽河流域,大清河口,07-21 10:00,Ⅳ类,28.0,8.40,7.94,515.8,29.0,6.93,0.123,0.135,4.91,--,--
辽宁省,辽河流域,下口子,07-21 10:00,Ⅲ类,21.6,7.29,5.30,348.2,154.3,4.61,0.238,0.170,4.01,--,--
辽宁省,辽河流域,下王家,07-21 11:00,Ⅱ类,20.6,7.55,8.63,335.6,48.9,3.59,--,0.071,5.70,--,--
辽宁省,辽河流域,汤河桥,07-21 11:00,Ⅱ类,21.8,8.04,10.57,413.6,8.2,0.76,0.045,0.030,2.93,--,--
辽宁省,辽河流域,下达河入汤河水库口,07-21 10:00,Ⅱ类,22.8,8.26,10.04,428.7,8.4,2.17,0.009,--,8.15,--,--
辽宁省,辽河流域,胜利塘,07-21 11:00,Ⅴ类,27.2,7.46,2.31,542.4,64.0,6.36,--,0.092,1.56,--,--
辽宁省,辽河流域,鲜峰桥,07-21 11:00,Ⅳ类,27.4,8.54,13.45,535.4,30.6,7.71,--,0.198,9.42,--,--
辽宁省,辽河流域,清辽,07-21 11:00,Ⅴ类,20.5,7.52,8.34,229.4,254.1,11.39,--,0.339,7.50,--,--
辽宁省,辽河流域,亮子河入河口,07-21 11:00,Ⅳ类,25.2,7.46,4.59,525.7,51.6,5.07,0.223,0.236,--,--,--
辽宁省,辽河流域,凌鸿大桥,07-21 11:00,Ⅱ类,25.1,8.24,8.75,765.2,18.6,2.56,--,0.052,9.87,--,--
辽宁省,辽河流域,章吉营,07-21 11:00,Ⅱ类,25.3,8.32,8.36,745.6,27.5,2.63,0.027,0.071,8.64,--,--
辽宁省,辽河流域,大凌河西支入河口,07-21 11:00,Ⅲ类,21.0,8.10,8.52,852.2,154.9,3.90,0.173,0.142,13.87,--,--
辽宁省,辽河流域,李家湾大桥,07-21 11:00,Ⅱ类,20.5,8.13,8.65,578.1,68.5,1.47,0.007,0.061,4.49,--,--
辽宁省,辽河流域,王家窝棚,07-21 11:00,Ⅲ类,22.2,7.45,6.67,576.6,4.1,2.60,0.182,0.101,8.23,--,--
辽宁省,辽河流域,红石碑入海前,07-21 11:00,Ⅲ类,27.2,7.84,7.80,922.8,27.6,3.44,0.097,0.189,8.04,--,--
辽宁省,辽河流域,小渔场,07-21 10:00,Ⅱ类,25.9,8.66,10.00,513.7,15.1,3.74,--,0.049,4.86,--,--
吉林省,松花江流域,新立城大坝,07-21 11:00,Ⅲ类,23.7,7.96,5.96,297.0,41.9,3.20,0.048,0.043,1.50,--,--
吉林省,松花江流域,松花江村,07-21 11:00,Ⅲ类,20.6,6.99,8.31,168.7,154.3,5.57,0.246,0.163,4.75,--,--
吉林省,松花江流域,砖瓦窑桥,07-21 10:00,Ⅳ类,19.8,7.43,3.37,374.7,165.5,6.23,0.087,0.274,5.05,--,--
吉林省,松花江流域,镇江口,07-21 11:00,Ⅳ类,23.7,7.02,6.40,243.8,98.0,7.89,--,0.137,3.98,--,--
吉林省,松花江流域,靠山大桥,07-21 10:00,Ⅳ类,28.0,7.66,4.27,527.3,246.0,7.01,--,0.282,3.51,--,--
吉林省,松花江流域,饮马河大桥,07-21 10:00,Ⅲ类,21.0,7.04,7.92,204.1,181.4,5.27,--,0.154,5.14,--,--
吉林省,松花江流域,白旗,07-21 10:00,Ⅲ类,18.9,7.20,9.43,166.1,230.8,5.20,0.124,0.200,7.87,--,--
吉林省,松花江流域,白山大桥,07-21 11:00,Ⅲ类,11.7,7.11,7.94,110.7,26.8,5.33,--,0.033,1.67,--,--
吉林省,松花江流域,官厅桥,07-21 10:00,Ⅳ类,22.2,6.83,4.66,161.7,190.4,7.14,0.116,0.191,5.48,--,--
吉林省,松花江流域,哨口,07-21 11:00,Ⅲ类,19.1,7.12,9.35,161.4,289.4,5.08,0.114,0.200,6.82,--,--
吉林省,松花江流域,肖家船口,07-21 10:00,Ⅲ类,21.7,6.73,8.35,135.9,52.1,5.62,0.032,0.132,3.50,--,--
吉林省,辽河流域,四双大桥,07-21 10:00,-1,--,--,--,--,--,--,--,--,--,--,--
吉林省,辽河流域,城子上,07-21 10:00,Ⅲ类,24.8,7.81,7.11,423.8,102.0,4.28,0.022,0.136,1.85,--,--
吉林省,辽河流域,六家子,07-21 11:00,Ⅲ类,22.0,7.61,6.92,690.4,217.8,5.55,0.010,--,11.28,--,--
吉林省,辽河流域,林家,07-21 11:00,Ⅳ类,23.6,7.74,8.34,881.6,113.9,5.81,--,0.210,7.85,--,--
吉林省,辽河流域,河清,07-21 10:00,-1,--,--,--,--,--,--,--,--,--,--,--
吉林省,辽河流域,云峰,07-21 11:00,Ⅱ类,18.6,7.55,9.49,128.0,32.6,2.13,--,0.022,2.41,--,--
吉林省,辽河流域,老虎哨,07-21 11:00,Ⅱ类,20.6,7.60,9.76,105.3,34.3,2.13,0.015,0.032,2.46,--,--
吉林省,辽河流域,鸠谷,07-21 11:00,Ⅱ类,15.8,7.61,9.86,95.8,25.7,3.60,0.044,0.061,1.52,--,--
吉林省,辽河流域,大阳岔,07-21 10:00,Ⅰ类,9.8,7.90,7.60,287.8,8.8,0.84,0.001,0.020,1.81,--,--
吉林省,松花江流域,松林,07-21 11:00,Ⅲ类,24.3,6.73,7.33,205.8,42.0,4.79,0.104,0.093,3.70,--,--
吉林省,松花江流域,白沙滩,07-21 11:00,Ⅳ类,26.0,7.12,6.34,121.6,49.3,9.93,0.198,0.119,2.04,--,--
吉林省,松花江流域,月亮湖下,07-21 11:00,Ⅴ类,26.5,6.50,2.99,154.5,251.0,8.38,--,0.252,3.07,--,--
吉林省,松花江流域,崇善,07-21 10:00,Ⅳ类,15.5,7.56,10.51,80.2,35.6,9.66,0.023,0.083,1.24,--,--
吉林省,松花江流域,石井,07-21 10:00,Ⅲ类,22.6,7.61,7.60,227.7,68.3,3.47,0.020,0.109,2.44,--,--
吉林省,松花江流域,三家子,07-21 10:00,Ⅲ类,22.4,6.91,8.37,103.4,27.3,5.42,0.028,0.078,1.23,--,--
吉林省,松花江流域,建封路大桥,07-21 10:00,Ⅱ类,13.7,7.78,10.56,213.6,19.5,1.32,0.048,0.068,0.77,--,--
