水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅳ类,24.0,7.08,6.33,71.1,51.3,9.93,0.033,0.069,1.9
Ⅳ类,29.6,7.51,5.75,259.7,49.4,7.06,0.094,0.174,0.93
Ⅴ类,25.0,7.3,8.26,91.9,12.9,11.11,0.018,0.054,1.2
Ⅲ类,26.4,7.23,8.54,126.5,15.1,4.19,0.01,0.064,2.72
Ⅳ类,25.0,7.2,6.49,180.4,195.8,7.3,0.083,0.183,3.42
Ⅳ类,25.4,7.17,8.38,89.4,12.3,7.43,0.005,0.058,2.32
Ⅲ类,27.6,6.88,6.08,189.8,64.7,5.62,0.037,0.178,3.18
Ⅳ类,25.8,7.37,7.22,77.4,18.2,9.4,0.061,0.059,0.8
Ⅳ类,26.0,6.86,7.16,171.2,78.8,6.18,0.126,0.085,2.41
Ⅴ类,22.2,7.06,6.21,120.6,102.2,6.22,0.109,0.11,2.98
Ⅳ类,19.0,7.21,8.45,59.7,7.3,8.22,0.026,0.027,0.3
劣Ⅵ类,32.4,7.39,1.5,505.6,952.5,4.65,0.673,0.229,2.87
Ⅳ类,29.9,7.3,4.92,437.2,91.9,4.77,0.278,0.19,2.59
Ⅳ类,31.9,7.54,3.24,513.5,105.5,3.95,0.107,0.131,2.05
劣Ⅵ类,31.1,7.24,1.73,470.4,23.8,3.9,0.494,0.207,3.52
Ⅳ类,33.0,7.33,3.19,464.4,29.3,3.6,0.006,0.104,1.75
Ⅴ类,30.2,7.5,2.6,451.4,32.5,3.22,0.277,0.141,2.69
劣Ⅵ类,31.1,7.25,1.46,519.7,66.2,3.71,0.597,0.193,3.29
Ⅴ类,31.5,7.31,2.51,508.2,37.1,4.07,0.575,0.244,2.44
劣Ⅵ类,31.0,7.43,0.56,416.6,54.4,2.77,0.707,0.141,2.0
Ⅳ类,32.1,7.58,3.74,584.4,46.3,3.74,0.075,0.182,2.32
Ⅳ类,32.2,7.4,3.17,478.6,45.9,5.04,0.224,0.177,2.64
Ⅳ类,32.5,7.45,3.29,442.6,27.7,4.9,0.063,0.123,2.26
Ⅲ类,31.5,7.53,5.07,513.5,19.7,3.26,0.011,0.094,2.05
Ⅳ类,31.4,7.27,3.06,413.6,26.4,3.73,0.09,0.078,1.78
Ⅳ类,31.3,7.53,3.03,564.4,88.1,4.04,0.111,0.178,1.91
Ⅲ类,28.3,7.59,6.08,567.4,99.1,5.3,0.036,0.12,1.25
劣Ⅵ类,30.0,7.01,0.95,434.8,37.9,5.38,0.715,0.147,2.06
劣Ⅵ类,29.6,7.29,0.78,418.3,10.5,6.4,0.868,0.152,2.63
Ⅲ类,32.6,8.55,7.54,444.8,24.1,2.0,0.004,0.032,0.5
Ⅳ类,30.9,8.66,7.21,427.2,47.0,3.49,0.034,0.06,0.81
Ⅳ类,32.8,8.26,3.41,524.2,29.2,3.54,0.273,0.075,1.14
Ⅳ类,31.7,7.45,3.33,409.4,56.7,3.82,0.107,0.137,2.19
Ⅴ类,32.0,7.33,2.33,457.5,53.8,5.95,0.058,0.132,1.96
Ⅳ类,32.5,7.1,4.8,372.0,36.4,2.09,0.13,0.138,2.29
Ⅲ类,32.8,8.9,8.93,434.3,11.7,3.07,0.002,0.036,0.54
Ⅲ类,31.2,7.79,5.39,296.7,60.2,2.38,0.057,0.066,1.77
Ⅱ类,29.9,7.53,8.76,152.1,2.1,2.04,0.024,0.023,2.13
Ⅳ类,31.5,7.09,3.14,364.1,39.7,4.19,0.18,0.104,2.48
Ⅲ类,29.8,7.72,5.89,288.0,27.6,1.99,0.038,0.098,1.67
Ⅲ类,32.6,7.87,6.39,486.5,24.0,3.43,0.166,0.101,1.29
Ⅳ类,28.8,7.36,6.27,663.8,17.2,3.77,0.234,0.214,6.84
劣Ⅵ类,30.0,7.56,1.28,1382.4,40.0,5.54,0.032,0.098,1.26
Ⅲ类,30.8,8.8,12.2,1374.5,3.1,4.89,0.016,0.06,0.64
Ⅲ类,30.6,8.71,12.16,1170.3,6.1,4.93,0.013,0.052,0.74
Ⅳ类,30.9,8.36,12.58,1410.2,26.0,7.47,0.135,0.101,1.31
Ⅲ类,28.6,7.61,5.18,1064.4,7.7,2.5,0.089,0.114,2.58
Ⅳ类,31.1,7.77,8.29,473.7,18.1,5.69,0.544,0.208,3.05
Ⅴ类,29.0,7.57,4.41,834.4,43.3,5.12,0.201,0.358,7.94
劣Ⅵ类,31.1,7.93,20.2,835.2,27.8,9.03,0.125,0.43,2.74
Ⅲ类,34.0,7.95,8.02,408.4,19.6,4.62,0.177,0.101,3.26
Ⅳ类,30.2,7.53,3.16,369.9,20.6,3.72,0.35,0.12,2.12
Ⅳ类,30.8,7.3,4.21,290.8,26.9,4.55,0.159,0.069,1.27
Ⅱ类,28.8,8.09,8.69,321.6,21.6,2.39,0.071,0.093,1.98
Ⅲ类,31.3,7.51,5.62,545.4,22.5,2.85,0.11,0.124,2.61
Ⅳ类,31.4,7.31,4.89,599.0,49.1,5.02,0.44,0.149,1.76
Ⅳ类,29.4,7.19,3.06,590.9,35.4,3.27,0.036,0.094,0.93
Ⅴ类,31.2,7.42,2.32,573.7,46.1,4.4,0.446,0.189,2.71
Ⅳ类,32.4,7.46,5.13,472.6,36.9,6.22,0.797,0.185,2.29
Ⅳ类,30.8,7.25,3.15,585.9,35.8,4.73,0.73,0.237,3.19
劣Ⅵ类,30.1,7.27,2.42,761.6,56.8,7.56,1.877,0.435,3.8
Ⅳ类,29.4,7.63,4.42,297.9,62.4,1.8,0.02,0.075,1.25
Ⅲ类,29.8,7.8,5.51,378.0,36.4,2.46,0.182,0.126,2.05
Ⅴ类,30.6,7.44,2.26,672.7,38.1,3.5,0.099,0.227,2.22
劣Ⅵ类,28.0,7.34,0.35,914.0,37.0,5.47,1.287,0.328,2.85
Ⅴ类,30.8,7.48,2.3,746.5,38.1,5.31,0.736,0.279,2.92
劣Ⅵ类,29.5,7.42,1.39,971.6,22.8,7.36,1.018,0.401,3.67
Ⅳ类,29.1,7.58,7.13,728.5,11.7,6.97,1.37,0.178,5.99
Ⅳ类,28.2,7.44,3.95,868.9,75.6,5.13,0.591,0.176,2.61
Ⅳ类,27.2,7.19,7.94,714.8,10.3,7.11,1.207,0.168,6.65
Ⅳ类,27.9,7.59,7.32,617.3,14.0,4.97,0.034,0.203,4.79
劣Ⅵ类,26.2,7.39,1.54,662.4,69.6,6.66,1.204,0.137,2.63
Ⅴ类,27.5,7.35,2.95,643.8,12.9,4.91,0.029,0.241,5.55
Ⅲ类,25.1,7.05,5.62,1252.3,41.3,4.69,0.179,0.136,6.26
Ⅳ类,28.0,8.42,12.45,3642.6,44.0,8.31,0.091,0.13,5.23
劣Ⅵ类,26.4,7.37,6.18,625.8,25.5,6.32,0.224,0.475,5.33
Ⅳ类,27.7,7.56,7.15,653.8,48.4,4.54,0.216,0.21,3.77
劣Ⅵ类,29.3,7.44,1.0,1029.1,14.7,6.86,1.016,0.269,4.53
Ⅴ类,28.0,8.02,2.97,562.2,20.6,6.86,0.734,0.25,6.63
Ⅳ类,30.4,7.49,4.68,358.4,58.6,4.1,0.17,0.123,2.19
Ⅳ类,28.8,7.11,3.23,403.0,26.8,7.51,1.091,0.127,3.72
劣Ⅵ类,26.6,7.11,1.97,562.1,28.8,5.19,0.475,0.171,2.56
Ⅴ类,28.2,7.27,2.77,482.9,124.2,5.51,0.928,0.224,1.78
劣Ⅵ类,27.5,7.33,1.16,841.6,89.9,6.97,1.223,0.224,3.81
Ⅳ类,29.2,7.35,3.8,667.3,16.0,4.56,0.011,0.171,1.9
Ⅴ类,28.0,7.14,2.25,505.3,31.4,8.22,1.806,0.245,3.8
Ⅳ类,28.6,7.24,3.99,769.9,65.8,3.86,0.038,0.146,2.31
劣Ⅵ类,28.4,7.31,1.54,451.8,8.8,3.66,0.132,0.13,1.55
劣Ⅵ类,29.6,7.46,1.68,789.0,14.4,7.72,1.734,0.236,4.32
劣Ⅵ类,29.2,7.24,0.16,598.2,14.4,5.86,0.349,0.178,2.7
Ⅴ类,28.4,7.3,2.71,888.6,28.4,9.04,1.192,0.213,4.35
劣Ⅵ类,27.8,7.39,1.75,752.7,20.8,8.51,1.581,0.304,3.68
劣Ⅵ类,26.4,7.19,0.75,803.1,19.8,6.97,1.459,0.291,4.04
劣Ⅵ类,28.8,7.2,0.64,808.2,18.2,5.83,0.373,0.295,3.02
Ⅲ类,29.0,7.93,5.18,774.4,21.7,3.14,0.037,0.102,1.37
劣Ⅵ类,27.4,7.36,0.33,1283.5,22.9,6.8,1.668,0.454,5.19
Ⅲ类,28.5,7.78,5.51,440.2,228.6,5.8,0.156,0.133,2.9
Ⅳ类,32.3,7.64,4.74,525.8,58.5,6.15,0.386,0.118,2.6
Ⅴ类,28.0,7.11,2.58,682.4,45.1,7.38,1.58,0.218,4.27
Ⅴ类,29.3,7.04,2.06,561.2,35.9,6.23,1.013,0.233,2.74
Ⅴ类,30.1,7.56,2.86,570.3,40.5,4.95,0.942,0.176,2.31
Ⅲ类,29.8,7.65,5.12,267.4,38.2,2.62,0.143,0.079,1.44
劣Ⅵ类,28.8,7.24,1.34,571.8,32.4,7.85,1.958,0.301,3.74
Ⅳ类,29.6,7.53,3.87,299.8,22.4,3.23,0.38,0.116,1.76
劣Ⅵ类,30.5,7.25,1.8,354.1,3.6,3.09,0.366,0.08,1.15
Ⅴ类,30.2,7.33,2.96,326.0,21.8,3.01,0.04,0.112,1.93
劣Ⅵ类,29.3,7.31,1.3,472.6,29.6,4.56,0.582,0.146,2.52
Ⅱ类,30.3,8.39,9.18,324.5,36.1,2.86,0.01,0.076,1.72
劣Ⅵ类,29.5,7.3,0.64,426.8,5.4,3.54,1.04,0.226,2.35
Ⅱ类,30.0,7.91,6.44,308.7,44.1,2.16,0.023,0.079,1.59
劣Ⅵ类,30.2,7.07,1.64,370.7,24.5,2.94,0.056,0.12,1.62
Ⅳ类,29.4,8.02,4.66,850.3,25.2,4.27,0.133,0.103,1.91
Ⅴ类,31.8,8.81,15.45,704.2,18.2,10.97,0.094,0.091,2.85
Ⅳ类,30.2,7.7,5.64,661.7,38.8,7.24,0.028,0.261,3.13
劣Ⅵ类,30.6,7.27,1.74,585.7,14.4,6.81,1.316,0.29,3.38
Ⅳ类,30.1,8.78,12.98,1277.8,12.4,7.58,0.025,0.07,1.45
Ⅴ类,30.6,7.4,4.73,734.7,13.1,9.83,0.531,0.311,4.72
Ⅲ类,30.3,7.48,5.24,247.4,21.7,3.28,0.086,0.075,2.46
Ⅳ类,30.7,7.06,3.87,215.3,64.6,2.96,0.164,0.067,3.06
Ⅱ类,27.6,7.32,8.4,120.8,12.1,1.63,0.018,0.038,1.55
Ⅲ类,16.9,7.04,5.9,146.9,9.0,0.99,0.002,0.016,0.78
Ⅱ类,27.7,7.27,6.46,152.8,16.5,2.74,0.048,0.058,1.9
Ⅴ类,32.2,7.14,2.35,304.5,21.9,2.64,0.131,0.119,2.14
Ⅱ类,29.2,8.67,9.9,106.2,1.3,1.15,0.012,0.042,1.11
Ⅴ类,31.5,7.2,2.12,361.3,29.1,4.93,0.069,0.116,2.95
Ⅳ类,33.1,7.33,4.79,211.9,32.2,2.58,0.068,0.067,2.29
Ⅳ类,32.4,7.83,4.72,128.2,18.4,5.15,0.033,0.05,0.99
Ⅳ类,32.7,7.24,3.72,223.2,43.1,3.77,0.245,0.118,2.56
Ⅱ类,25.8,6.86,6.8,56.4,39.8,1.99,0.017,0.027,0.83
Ⅱ类,26.5,6.48,6.56,76.2,31.8,1.11,0.056,0.046,1.48
Ⅳ类,29.3,8.0,3.67,8773.0,1755.0,1.74,0.283,0.155,1.89
Ⅱ类,31.3,7.76,8.22,68.4,13.8,0.45,0.013,0.023,0.72
Ⅰ类,29.9,7.42,8.13,47.1,5.9,1.95,0.022,0.02,0.84
Ⅳ类,30.3,8.47,4.12,143.9,1354.9,1.44,0.014,0.077,1.69
Ⅴ类,31.5,7.19,2.9,487.7,31.6,5.49,0.484,0.135,2.82
Ⅲ类,30.8,7.86,7.02,573.8,15.2,2.98,0.049,0.103,0.74
Ⅳ类,32.9,7.04,3.19,489.5,26.9,4.54,0.098,0.099,1.83
劣Ⅵ类,32.7,7.18,1.64,453.7,53.3,4.91,0.38,0.156,3.0
劣Ⅵ类,32.3,7.19,1.67,421.1,97.9,5.7,0.318,0.171,3.24
Ⅳ类,31.2,7.19,3.54,498.1,17.0,4.26,0.075,0.146,1.67
Ⅴ类,31.1,7.2,2.89,374.9,45.6,3.33,0.119,0.162,3.0
Ⅴ类,32.5,7.23,2.87,600.7,38.2,6.76,0.754,0.178,4.53
Ⅴ类,31.9,7.32,2.29,524.6,28.5,7.33,1.117,0.238,3.55
Ⅳ类,31.4,7.16,3.12,516.4,35.7,4.67,0.117,0.1,2.13
Ⅴ类,31.7,7.32,2.48,462.0,53.7,4.78,0.306,0.194,2.24
Ⅴ类,32.4,7.33,2.48,527.8,84.8,5.98,0.049,0.163,2.72
Ⅳ类,32.4,7.38,3.18,496.4,43.9,6.03,0.072,0.2,2.92
Ⅴ类,30.8,7.12,2.53,303.8,84.6,4.38,0.208,0.155,2.84
Ⅳ类,31.4,7.29,4.81,265.0,30.4,3.16,0.31,0.061,2.0
劣Ⅵ类,33.3,9.14,10.03,268.6,49.8,4.3,0.052,0.061,1.32
Ⅳ类,32.9,7.24,3.32,347.2,46.2,3.6,0.113,0.107,3.14
Ⅲ类,30.2,7.04,5.24,171.8,14.5,1.32,0.035,0.036,3.17
Ⅱ类,34.1,8.88,7.86,254.5,34.6,3.33,0.072,0.036,1.9
Ⅱ类,25.1,7.23,7.33,113.3,8.7,1.41,0.031,0.026,1.38
Ⅱ类,28.1,6.4,6.54,167.2,7.9,1.75,0.041,0.027,1.78
Ⅳ类,30.6,6.29,4.66,160.0,1.9,1.91,0.041,0.042,1.96
Ⅴ类,31.6,7.25,2.78,338.9,33.8,4.44,0.034,0.072,1.24
Ⅳ类,31.1,7.52,3.91,411.6,35.0,3.84,0.035,0.062,2.41
Ⅲ类,31.7,7.42,5.15,395.5,23.4,4.48,0.644,0.118,3.2
Ⅲ类,32.0,7.39,5.97,334.5,24.8,4.29,0.339,0.046,1.82
Ⅱ类,31.4,8.46,6.29,283.4,9.8,3.88,0.036,0.048,2.32
Ⅱ类,31.1,7.36,7.28,145.6,18.1,3.18,0.127,0.083,2.44
Ⅴ类,33.6,6.9,2.67,345.7,75.8,3.85,0.056,0.127,3.1
Ⅱ类,31.3,7.27,6.39,180.7,15.2,2.3,0.033,0.04,3.28
Ⅲ类,30.8,7.37,6.37,469.8,23.3,4.28,0.35,0.172,4.71
Ⅳ类,31.4,7.21,4.71,345.1,13.8,3.37,0.134,0.154,2.6
Ⅲ类,31.1,7.11,5.94,284.8,22.3,3.19,0.165,0.148,2.79
Ⅱ类,28.5,7.82,7.11,154.8,20.0,1.87,0.065,0.078,2.1
Ⅱ类,29.9,7.58,8.32,152.1,5.4,1.61,0.024,0.027,1.26
Ⅲ类,30.4,7.22,6.12,252.5,34.2,4.06,0.206,0.188,3.4
Ⅲ类,30.0,7.68,5.88,265.9,24.3,3.83,0.337,0.173,2.08
Ⅲ类,30.5,7.09,6.6,219.4,9.0,2.69,0.008,0.102,1.95
Ⅱ类,29.3,7.4,6.71,179.9,6.4,1.38,0.018,0.045,1.68
Ⅱ类,29.0,7.02,6.5,148.2,22.2,1.7,0.012,0.066,1.56
Ⅱ类,26.8,7.34,7.59,146.5,4.5,1.08,0.01,0.028,1.23
Ⅲ类,28.6,7.26,5.91,167.7,18.9,0.78,0.026,0.048,1.61
Ⅲ类,25.0,6.8,5.19,50.3,22.8,1.14,0.044,0.039,1.12
Ⅱ类,25.9,7.25,8.12,51.1,11.9,2.2,0.027,0.041,0.83
Ⅴ类,31.8,7.24,2.57,955.5,15.7,3.86,0.175,0.121,1.73
Ⅳ类,30.8,7.75,3.31,10743.2,887.7,3.06,0.052,0.067,1.42
Ⅲ类,31.0,7.57,6.14,1051.4,22.8,5.48,0.162,0.158,2.5
劣Ⅵ类,31.8,9.07,17.85,314.4,24.5,4.44,0.023,0.083,2.48
Ⅲ类,30.8,7.61,6.91,134.5,38.2,4.61,0.062,0.145,2.17
Ⅱ类,30.6,7.17,6.34,127.5,8.6,2.81,0.07,0.051,1.64
Ⅱ类,30.0,6.87,7.29,96.6,21.5,1.41,0.021,0.055,1.94
Ⅰ类,30.3,8.64,8.99,54.1,3.2,1.65,0.016,0.011,0.64
Ⅱ类,30.1,7.06,6.6,108.1,15.4,1.57,0.058,0.061,1.81
Ⅱ类,26.4,6.99,7.82,38.5,19.9,1.6,0.038,0.047,0.62
Ⅱ类,31.0,7.32,7.22,151.5,3.8,1.66,0.023,0.043,2.01
Ⅱ类,25.1,7.46,8.82,29.6,6.4,1.54,0.181,0.014,0.32
Ⅲ类,30.1,7.98,6.83,371.2,55.2,5.12,0.148,0.091,0.92
Ⅴ类,29.5,6.9,2.98,302.9,53.3,7.57,1.856,0.041,2.61
Ⅴ类,29.6,7.32,2.55,458.6,49.6,6.02,0.265,0.128,2.66
Ⅴ类,28.3,7.2,2.13,381.3,26.3,3.49,0.726,0.162,4.93
Ⅴ类,28.1,6.73,2.27,221.4,55.6,6.36,1.313,0.158,4.12
劣Ⅵ类,29.0,6.84,1.37,313.0,55.5,6.81,0.904,0.137,2.76
Ⅴ类,29.8,8.69,6.87,291.5,33.6,5.27,0.017,0.102,1.18
劣Ⅵ类,29.0,6.57,1.06,330.2,42.6,5.82,1.396,0.168,3.75
Ⅳ类,27.1,7.1,5.77,265.4,38.6,4.98,0.569,0.098,2.22
Ⅳ类,28.6,8.76,7.38,232.8,27.4,5.18,0.009,0.069,0.99
Ⅳ类,28.9,8.34,7.56,341.7,36.1,4.77,0.027,0.062,0.44
Ⅳ类,29.9,7.48,4.17,462.0,14.5,3.27,0.16,0.065,1.83
劣Ⅵ类,29.4,7.08,1.78,412.6,20.5,6.79,0.633,0.161,3.12
Ⅲ类,29.6,7.77,5.52,243.1,40.2,1.75,0.087,0.079,1.58
Ⅲ类,27.6,7.06,5.78,113.1,39.1,2.2,0.139,0.047,1.36
Ⅳ类,29.6,7.34,3.87,358.9,49.7,5.13,0.217,0.088,1.44
Ⅴ类,28.4,7.33,2.95,448.6,11.5,2.57,0.064,0.067,1.64
Ⅳ类,28.1,7.08,4.91,142.2,21.0,3.15,0.1,0.051,1.54
劣Ⅵ类,30.0,6.93,1.34,308.5,37.5,5.6,0.39,0.08,1.72
Ⅳ类,28.5,7.37,3.67,428.0,29.2,4.12,0.096,0.144,1.39
Ⅳ类,29.1,7.9,4.39,840.1,13.3,5.38,0.209,0.118,2.14
Ⅴ类,28.9,7.3,2.12,388.1,25.6,3.71,0.088,0.134,1.34
劣Ⅵ类,29.1,7.93,0.86,1697.3,30.0,5.14,0.104,0.102,0.52
Ⅳ类,30.2,7.23,3.07,429.3,25.7,3.82,0.058,0.082,1.85
Ⅱ类,30.4,7.52,6.56,287.6,38.9,3.41,0.052,0.077,1.46
Ⅳ类,30.2,7.85,5.98,873.5,15.7,7.44,0.292,0.05,1.64
Ⅴ类,30.5,7.26,2.26,372.5,26.6,3.82,0.006,0.12,2.44
Ⅲ类,30.1,8.65,8.89,574.8,17.2,5.48,0.016,0.038,0.48
Ⅱ类,29.8,6.75,6.99,149.5,31.1,2.43,0.023,0.051,1.5
Ⅴ类,31.0,7.0,2.23,311.0,39.4,5.89,0.053,0.122,4.03
Ⅲ类,29.5,7.6,5.5,296.0,40.0,3.01,0.054,0.059,2.29
Ⅲ类,27.9,7.75,5.04,293.7,47.1,2.27,0.061,0.064,1.17
Ⅲ类,30.6,7.85,5.66,1479.9,8.9,5.62,0.06,0.09,1.43
Ⅳ类,30.9,8.91,10.89,1476.7,196.6,7.93,0.036,0.125,1.24
Ⅴ类,29.1,8.36,2.38,1388.6,7.8,6.29,0.051,0.053,0.64
Ⅱ类,26.9,7.16,7.05,442.8,21.8,3.21,0.015,0.044,1.33
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.5,7.4,5.03,198.1,10.6,3.71,0.002,0.028,0.54
Ⅲ类,29.6,7.47,5.59,243.8,27.9,1.95,0.05,0.052,2.04
Ⅱ类,29.2,8.83,7.8,84.0,3.0,2.14,0.01,0.02,0.6
Ⅲ类,29.1,7.65,5.48,349.4,36.9,5.34,0.072,0.091,0.84
Ⅱ类,26.6,6.88,8.98,55.2,18.9,1.55,0.051,0.03,1.1
Ⅱ类,27.4,7.98,7.47,166.8,19.1,1.18,0.005,0.053,1.38
Ⅱ类,27.2,8.8,9.52,183.8,3.3,1.97,0.005,0.041,1.63
劣Ⅵ类,28.0,6.86,0.43,506.3,83.0,5.64,0.372,0.132,2.9
Ⅳ类,30.0,7.01,3.68,371.6,60.2,6.98,0.281,0.179,2.4
Ⅳ类,29.0,6.92,4.27,346.3,47.7,3.26,0.008,0.118,1.94
Ⅴ类,29.1,7.24,4.75,428.2,163.0,7.59,0.142,0.359,2.96
Ⅲ类,31.2,7.7,5.57,883.9,16.3,3.01,0.039,0.095,3.1
Ⅲ类,31.0,7.83,6.7,848.6,18.2,3.38,0.036,0.156,1.68
Ⅳ类,33.2,8.4,9.94,1088.6,32.3,6.19,0.114,0.071,1.4
Ⅲ类,31.4,7.76,6.41,231.0,34.1,4.13,0.126,0.103,2.28
Ⅳ类,32.7,7.42,4.66,760.6,22.8,2.81,0.376,0.136,2.13
Ⅳ类,30.6,7.58,6.15,698.3,2.8,6.67,0.01,0.155,0.73
Ⅴ类,28.0,7.59,2.96,832.3,24.7,2.37,0.016,0.095,2.82
Ⅴ类,29.8,7.15,3.81,880.4,27.0,7.64,1.474,0.308,5.49
Ⅲ类,30.4,8.28,6.31,1975.7,27.7,6.0,0.08,0.099,1.23
Ⅲ类,30.2,7.8,9.69,953.8,12.7,5.78,0.008,0.157,1.84
Ⅲ类,30.5,8.34,10.0,1194.8,12.3,4.76,0.042,0.085,1.95
劣Ⅵ类,31.3,9.49,16.15,337.1,10.5,5.17,0.015,0.061,0.7
Ⅱ类,25.2,7.49,8.14,82.2,23.2,2.44,0.057,0.041,2.11
劣Ⅵ类,30.4,9.22,8.73,267.8,13.7,4.7,0.016,0.038,0.72
Ⅱ类,26.8,7.98,8.56,111.4,28.7,2.69,0.035,0.04,1.23
Ⅲ类,16.1,6.98,5.75,77.2,3.9,1.8,0.005,0.005,0.87
Ⅱ类,30.6,8.32,8.13,100.8,3.6,1.64,0.008,0.043,0.26
劣Ⅵ类,29.3,9.27,10.11,153.5,10.2,2.29,0.005,0.03,0.79
Ⅴ类,28.8,7.97,2.57,1476.9,53.1,5.0,0.043,0.103,1.26
Ⅳ类,31.3,8.12,4.21,1454.7,16.6,5.29,0.033,0.103,1.19
Ⅲ类,31.7,8.75,10.56,714.7,7.2,5.47,0.042,0.053,0.74
Ⅲ类,29.3,7.7,5.38,236.3,35.1,1.78,0.036,0.046,1.85
Ⅱ类,25.2,7.44,6.95,179.8,14.4,1.97,0.005,0.031,1.37
Ⅳ类,28.9,7.41,4.37,210.8,9.7,3.48,0.048,0.062,1.72
Ⅱ类,27.3,7.57,6.3,205.9,16.5,1.92,0.082,0.035,1.05
Ⅳ类,30.0,7.21,4.3,261.9,18.8,7.21,0.032,0.099,2.29
Ⅱ类,26.0,7.6,7.3,182.4,27.5,1.48,0.068,0.082,1.81
Ⅲ类,29.3,7.19,6.34,241.1,36.3,4.29,0.265,0.11,2.87
Ⅲ类,28.6,7.61,5.21,448.1,8.9,4.16,0.654,0.106,2.91
Ⅳ类,28.2,7.24,4.48,192.4,28.5,3.35,0.001,0.038,1.4
Ⅲ类,31.0,7.18,5.62,1730.0,307.7,4.36,0.294,0.156,2.63
Ⅱ类,30.9,7.76,8.21,83.8,19.5,2.16,0.032,0.067,1.01
Ⅱ类,30.0,8.94,9.2,41.5,9.4,2.14,0.028,0.025,0.45
Ⅱ类,31.7,8.62,8.6,113.4,2.2,2.39,0.021,0.028,0.92
Ⅲ类,29.2,7.3,6.91,117.6,26.6,3.79,0.068,0.113,1.64
Ⅱ类,30.9,6.54,8.99,177.6,2.3,1.93,0.032,0.062,0.37
Ⅲ类,29.7,7.05,5.85,121.6,23.4,1.89,0.205,0.184,3.14
Ⅲ类,30.7,7.41,6.66,134.1,20.1,2.32,0.04,0.113,1.16
Ⅲ类,27.9,6.93,5.21,60.7,0.9,1.84,0.028,0.022,0.85
Ⅲ类,29.1,6.93,6.94,109.7,13.4,3.39,0.26,0.122,2.6
Ⅲ类,26.2,6.61,5.04,84.0,3.2,1.56,0.024,0.033,1.05
Ⅱ类,30.4,7.29,6.56,172.2,3.7,2.24,0.012,0.055,1.44
Ⅱ类,29.8,6.91,6.04,99.8,2.5,2.22,0.037,0.068,2.11
Ⅱ类,31.1,7.04,16.59,119.6,6.9,2.66,0.052,0.038,0.83
Ⅲ类,30.2,7.01,5.83,133.0,42.7,3.88,0.62,0.123,2.22
Ⅲ类,28.4,7.23,7.02,135.2,6.4,1.96,0.087,0.102,2.21
Ⅱ类,29.9,7.08,6.03,133.2,6.8,0.8,0.252,0.062,2.2
Ⅳ类,31.0,7.04,4.34,150.1,12.0,2.82,0.278,0.096,2.54
Ⅲ类,28.4,6.99,5.06,205.0,21.4,1.63,0.108,0.088,1.63
Ⅲ类,29.5,6.55,6.09,159.8,14.8,2.43,0.191,0.112,5.53
Ⅱ类,28.9,6.55,6.23,221.7,26.9,2.0,0.081,0.097,11.94
Ⅱ类,28.9,7.15,6.77,207.9,31.9,1.51,0.188,0.089,1.58
劣Ⅵ类,30.9,6.76,1.62,1103.4,326.1,3.08,0.25,0.145,3.33
Ⅳ类,30.2,6.32,4.08,174.0,22.3,2.57,0.365,0.192,4.11
Ⅳ类,29.0,6.74,4.29,159.4,9.6,1.9,0.165,0.185,5.48
Ⅲ类,31.1,6.94,5.02,226.6,8.8,2.21,0.098,0.059,1.6
Ⅲ类,29.6,6.8,5.65,115.4,14.2,1.79,0.103,0.065,1.46
Ⅱ类,28.5,7.05,7.72,61.1,17.2,2.0,0.046,0.051,1.2
Ⅲ类,29.8,6.71,5.45,64.6,15.7,1.91,0.274,0.049,1.5
Ⅱ类,29.7,6.79,6.47,101.7,9.7,2.29,0.134,0.093,1.45
Ⅱ类,30.9,6.96,7.07,84.2,1062.4,2.25,0.027,0.032,1.06
Ⅱ类,30.3,7.1,7.59,85.5,7.5,2.13,0.021,0.052,1.12
Ⅲ类,29.0,7.1,6.04,71.5,26.0,3.12,0.121,0.138,1.99
Ⅱ类,27.8,7.48,7.68,250.5,24.3,1.4,0.035,0.072,2.03
Ⅲ类,30.8,7.02,5.1,127.0,49.6,3.45,0.07,0.088,1.99
Ⅲ类,28.3,7.18,6.86,58.6,5.8,2.59,0.037,0.102,1.67
Ⅲ类,29.8,7.31,6.48,53.9,15.1,1.84,0.028,0.101,1.58
Ⅲ类,29.8,6.67,5.88,67.6,25.5,1.74,0.036,0.093,1.6
Ⅳ类,29.0,6.37,4.81,192.3,39.5,4.11,0.097,0.082,2.31
Ⅳ类,31.6,7.03,4.6,142.4,11.8,1.73,0.071,0.069,1.38
Ⅳ类,30.0,6.3,3.22,189.2,12.1,1.95,0.128,0.113,1.98
Ⅱ类,31.3,7.28,7.08,94.6,24.2,2.78,0.051,0.052,1.48
Ⅱ类,29.6,8.02,6.04,177.5,21.8,2.02,0.072,0.073,1.77
Ⅱ类,31.5,7.48,6.07,155.7,21.1,2.19,0.27,0.079,1.3
Ⅲ类,27.7,6.95,5.65,105.6,22.6,3.39,0.112,0.067,1.67
